09.06.2013 21:00:00,0.1
09.06.2013 21:02:30,1e-04
09.06.2013 21:05:00,1e-04
09.06.2013 21:07:30,1e-04
09.06.2013 21:10:00,1e-04
09.06.2013 21:12:30,0.3
09.06.2013 21:15:00,0.5
09.06.2013 21:17:30,0.6
09.06.2013 21:20:00,0.75
09.06.2013 21:22:30,1.35
09.06.2013 21:25:00,1.95
09.06.2013 21:27:30,2
09.06.2013 21:30:00,3.05
09.06.2013 21:32:30,7.05
09.06.2013 21:35:00,10.05
09.06.2013 21:37:30,8.05
09.06.2013 21:40:00,4.05
09.06.2013 21:42:30,2
09.06.2013 21:45:00,1.95
09.06.2013 21:47:30,1.95
09.06.2013 21:50:00,2
09.06.2013 21:52:30,3.05
09.06.2013 21:55:00,4.05
09.06.2013 21:57:30,5.05
09.06.2013 22:00:00,7.05
09.06.2013 22:02:30,7.05
09.06.2013 22:05:00,7.05
09.06.2013 22:07:30,5.05
09.06.2013 22:10:00,4.05
09.06.2013 22:12:30,3.05
09.06.2013 22:15:00,2
09.06.2013 22:17:30,2
09.06.2013 22:20:00,2
09.06.2013 22:22:30,2
09.06.2013 22:25:00,2
09.06.2013 22:27:30,2
09.06.2013 22:30:00,1.95
09.06.2013 22:32:30,1.95
09.06.2013 22:35:00,1.75
09.06.2013 22:37:30,1.45
09.06.2013 22:40:00,1.35
09.06.2013 22:42:30,1.35
09.06.2013 22:45:00,1.25
09.06.2013 22:47:30,1.35
09.06.2013 22:50:00,1.55
09.06.2013 22:52:30,1.95
09.06.2013 22:55:00,1.95
09.06.2013 22:57:30,2
09.06.2013 23:00:00,2
09.06.2013 23:02:30,1.95
09.06.2013 23:05:00,1.95
09.06.2013 23:07:30,1.95
09.06.2013 23:10:00,1.75
09.06.2013 23:12:30,1.95
09.06.2013 23:15:00,2
09.06.2013 23:17:30,1.95
09.06.2013 23:20:00,1.95
09.06.2013 23:22:30,1.95
09.06.2013 23:25:00,1.65
09.06.2013 23:27:30,1.65
09.06.2013 23:30:00,1.75
09.06.2013 23:32:30,1.65
09.06.2013 23:35:00,1.25
09.06.2013 23:37:30,1.35
09.06.2013 23:40:00,1.75
09.06.2013 23:42:30,1.95
09.06.2013 23:45:00,1.95
09.06.2013 23:47:30,2
09.06.2013 23:50:00,3.05
09.06.2013 23:52:30,3.05
09.06.2013 23:55:00,3.05
09.06.2013 23:57:30,4.05
10.06.2013 00:00:00,5.05
10.06.2013 00:02:30,5.05
10.06.2013 00:05:00,5.05
10.06.2013 00:07:30,5.05
10.06.2013 00:10:00,4.05
10.06.2013 00:12:30,3.05
10.06.2013 00:15:00,3.05
10.06.2013 00:17:30,3.05
10.06.2013 00:20:00,4.05
10.06.2013 00:22:30,4.05
10.06.2013 00:25:00,3.05
10.06.2013 00:27:30,2
10.06.2013 00:30:00,2
10.06.2013 00:32:30,1.95
10.06.2013 00:35:00,1.95
